InstanceID,FromNode,ToNode,Distance,Demand,Capacity
10_83,8,2,90.0,101.0,1000.0
10_83,8,3,75.0,101.0,1000.0
10_83,8,4,75.0,101.0,1000.0
10_83,8,5,69.0,101.0,1000.0
10_83,8,6,50.0,101.0,1000.0
10_83,8,7,80.0,101.0,1000.0
10_83,8,9,89.0,101.0,1000.0
10_83,8,10,84.0,101.0,1000.0
10_83,9,0,53.0,163.0,1000.0
10_83,9,1,96.0,163.0,1000.0
10_83,9,2,72.0,163.0,1000.0
10_83,9,3,76.0,163.0,1000.0
10_83,9,4,84.0,163.0,1000.0
10_83,9,5,88.0,163.0,1000.0
10_83,9,6,76.0,163.0,1000.0
10_83,9,7,88.0,163.0,1000.0
10_83,9,8,76.0,163.0,1000.0
10_83,9,10,94.0,163.0,1000.0
10_83,10,0,92.0,115.0,1000.0
10_83,10,1,83.0,115.0,1000.0
10_83,10,2,70.0,115.0,1000.0
10_83,10,3,97.0,115.0,1000.0
10_83,10,4,88.0,115.0,1000.0
10_83,10,5,64.0,115.0,1000.0
10_83,10,6,81.0,115.0,1000.0
10_83,10,7,96.0,115.0,1000.0
10_83,10,8,66.0,115.0,1000.0
10_83,10,9,79.0,115.0,1000.0
10_84,0,1,75.0,0.0,1000.0
10_84,0,2,67.0,0.0,1000.0
10_84,0,3,90.0,0.0,1000.0
10_84,0,4,99.0,0.0,1000.0
10_84,0,5,85.0,0.0,1000.0
10_84,0,6,86.0,0.0,1000.0
10_84,0,7,71.0,0.0,1000.0
10_84,0,8,58.0,0.0,1000.0
10_84,0,9,58.0,0.0,1000.0
10_84,0,10,96.0,0.0,1000.0
10_84,1,0,66.0,65.0,1000.0
10_84,1,2,72.0,65.0,1000.0
10_84,1,3,93.0,65.0,1000.0
10_84,1,4,75.0,65.0,1000.0
10_84,1,5,68.0,65.0,1000.0
10_84,1,6,86.0,65.0,1000.0
10_84,1,7,50.0,65.0,1000.0
10_84,1,8,87.0,65.0,1000.0
10_84,1,9,85.0,65.0,1000.0
10_84,1,10,82.0,65.0,1000.0
10_84,2,0,99.0,112.0,1000.0
10_84,2,1,90.0,112.0,1000.0
10_84,2,3,90.0,112.0,1000.0
10_84,2,4,81.0,112.0,1000.0
10_84,2,5,63.0,112.0,1000.0
10_84,2,6,77.0,112.0,1000.0
10_84,2,7,64.0,112.0,1000.0
10_84,2,8,94.0,112.0,1000.0
10_84,2,9,86.0,112.0,1000.0
10_84,2,10,76.0,112.0,1000.0
10_84,3,0,94.0,119.0,1000.0
10_84,3,1,74.0,119.0,1000.0
10_84,3,2,55.0,119.0,1000.0
10_84,3,4,51.0,119.0,1000.0
10_84,3,5,95.0,119.0,1000.0
10_84,3,6,82.0,119.0,1000.0
10_84,3,7,57.0,119.0,1000.0
10_84,3,8,71.0,119.0,1000.0
10_84,3,9,86.0,119.0,1000.0
10_84,3,10,95.0,119.0,1000.0
10_84,4,0,55.0,184.0,1000.0
10_84,4,1,94.0,184.0,1000.0
10_84,4,2,67.0,184.0,1000.0
10_84,4,3,92.0,184.0,1000.0
10_84,4,5,92.0,184.0,1000.0
10_84,4,6,97.0,184.0,1000.0
10_84,4,7,80.0,184.0,1000.0
10_84,4,8,79.0,184.0,1000.0
10_84,4,9,79.0,184.0,1000.0
10_84,4,10,69.0,184.0,1000.0
10_84,5,0,50.0,79.0,1000.0
10_84,5,1,77.0,79.0,1000.0
10_84,5,2,86.0,79.0,1000.0
10_84,5,3,61.0,79.0,1000.0
10_84,5,4,56.0,79.0,1000.0
10_84,5,6,77.0,79.0,1000.0
10_84,5,7,96.0,79.0,1000.0
10_84,5,8,66.0,79.0,1000.0
10_84,5,9,84.0,79.0,1000.0
10_84,5,10,68.0,79.0,1000.0
10_84,6,0,89.0,142.0,1000.0
10_84,6,1,80.0,142.0,1000.0
10_84,6,2,60.0,142.0,1000.0
10_84,6,3,67.0,142.0,1000.0
10_84,6,4,65.0,142.0,1000.0
10_84,6,5,70.0,142.0,1000.0
10_84,6,7,67.0,142.0,1000.0
10_84,6,8,79.0,142.0,1000.0
10_84,6,9,69.0,142.0,1000.0
10_84,6,10,70.0,142.0,1000.0
10_84,7,0,80.0,154.0,1000.0
10_84,7,1,84.0,154.0,1000.0
10_84,7,2,70.0,154.0,1000.0
10_84,7,3,66.0,154.0,1000.0
10_84,7,4,67.0,154.0,1000.0
10_84,7,5,52.0,154.0,1000.0
10_84,7,6,99.0,154.0,1000.0
10_84,7,8,64.0,154.0,1000.0
10_84,7,9,60.0,154.0,1000.0
10_84,7,10,52.0,154.0,1000.0
10_84,8,0,71.0,139.0,1000.0
10_84,8,1,95.0,139.0,1000.0
10_84,8,2,69.0,139.0,1000.0
10_84,8,3,78.0,139.0,1000.0
10_84,8,4,81.0,139.0,1000.0
10_84,8,5,75.0,139.0,1000.0
10_84,8,6,81.0,139.0,1000.0
10_84,8,7,93.0,139.0,1000.0
10_84,8,9,55.0,139.0,1000.0
10_84,8,10,85.0,139.0,1000.0
10_84,9,0,87.0,75.0,1000.0
10_84,9,1,80.0,75.0,1000.0
10_84,9,2,52.0,75.0,1000.0
10_84,9,3,98.0,75.0,1000.0
10_84,9,4,54.0,75.0,1000.0
10_84,9,5,89.0,75.0,1000.0
10_84,9,6,84.0,75.0,1000.0
10_84,9,7,59.0,75.0,1000.0
10_84,9,8,55.0,75.0,1000.0
10_84,9,10,61.0,75.0,1000.0
10_84,10,0,87.0,110.0,1000.0
10_84,10,1,70.0,110.0,1000.0
10_84,10,2,59.0,110.0,1000.0
10_84,10,3,56.0,110.0,1000.0
10_84,10,4,61.0,110.0,1000.0
10_84,10,5,62.0,110.0,1000.0
10_84,10,6,51.0,110.0,1000.0
10_84,10,7,53.0,110.0,1000.0
10_84,10,8,89.0,110.0,1000.0
10_84,10,9,75.0,110.0,1000.0
10_85,0,1,97.0,0.0,1000.0
10_85,0,2,82.0,0.0,1000.0
10_85,0,3,77.0,0.0,1000.0
10_85,0,4,70.0,0.0,1000.0
10_85,0,5,66.0,0.0,1000.0
10_85,0,6,68.0,0.0,1000.0
10_85,0,7,73.0,0.0,1000.0
10_85,0,8,81.0,0.0,1000.0
10_85,0,9,81.0,0.0,1000.0
10_85,0,10,80.0,0.0,1000.0
10_85,1,0,94.0,134.0,1000.0
10_85,1,2,87.0,134.0,1000.0
10_85,1,3,80.0,134.0,1000.0
10_85,1,4,62.0,134.0,1000.0
10_85,1,5,88.0,134.0,1000.0
10_85,1,6,50.0,134.0,1000.0
10_85,1,7,68.0,134.0,1000.0
10_85,1,8,67.0,134.0,1000.0
10_85,1,9,61.0,134.0,1000.0
10_85,1,10,77.0,134.0,1000.0
10_85,2,0,77.0,125.0,1000.0
10_85,2,1,74.0,125.0,1000.0
10_85,2,3,95.0,125.0,1000.0
10_85,2,4,78.0,125.0,1000.0
10_85,2,5,65.0,125.0,1000.0
10_85,2,6,81.0,125.0,1000.0
10_85,2,7,81.0,125.0,1000.0
10_85,2,8,64.0,125.0,1000.0
10_85,2,9,54.0,125.0,1000.0
10_85,2,10,96.0,125.0,1000.0
10_85,3,0,74.0,185.0,1000.0
10_85,3,1,72.0,185.0,1000.0
10_85,3,2,67.0,185.0,1000.0
10_85,3,4,74.0,185.0,1000.0
10_85,3,5,94.0,185.0,1000.0
10_85,3,6,69.0,185.0,1000.0
10_85,3,7,82.0,185.0,1000.0
10_85,3,8,66.0,185.0,1000.0
10_85,3,9,88.0,185.0,1000.0
10_85,3,10,84.0,185.0,1000.0
10_85,4,0,85.0,72.0,1000.0
10_85,4,1,72.0,72.0,1000.0
10_85,4,2,60.0,72.0,1000.0
10_85,4,3,74.0,72.0,1000.0
10_85,4,5,67.0,72.0,1000.0
10_85,4,6,89.0,72.0,1000.0
10_85,4,7,79.0,72.0,1000.0
10_85,4,8,98.0,72.0,1000.0
10_85,4,9,62.0,72.0,1000.0
10_85,4,10,66.0,72.0,1000.0
10_85,5,0,78.0,96.0,1000.0
10_85,5,1,63.0,96.0,1000.0
10_85,5,2,81.0,96.0,1000.0
10_85,5,3,53.0,96.0,1000.0
10_85,5,4,89.0,96.0,1000.0
10_85,5,6,95.0,96.0,1000.0
10_85,5,7,90.0,96.0,1000.0
10_85,5,8,67.0,96.0,1000.0
10_85,5,9,50.0,96.0,1000.0
10_85,5,10,83.0,96.0,1000.0
10_85,6,0,93.0,111.0,1000.0
10_85,6,1,73.0,111.0,1000.0
10_85,6,2,59.0,111.0,1000.0
10_85,6,3,82.0,111.0,1000.0
10_85,6,4,73.0,111.0,1000.0
10_85,6,5,64.0,111.0,1000.0
10_85,6,7,50.0,111.0,1000.0
10_85,6,8,50.0,111.0,1000.0
10_85,6,9,93.0,111.0,1000.0
10_85,6,10,73.0,111.0,1000.0
10_85,7,0,94.0,126.0,1000.0
10_85,7,1,53.0,126.0,1000.0
10_85,7,2,87.0,126.0,1000.0
10_85,7,3,59.0,126.0,1000.0
10_85,7,4,63.0,126.0,1000.0
10_85,7,5,90.0,126.0,1000.0
10_85,7,6,74.0,126.0,1000.0
10_85,7,8,83.0,126.0,1000.0
10_85,7,9,60.0,126.0,1000.0
10_85,7,10,79.0,126.0,1000.0
10_85,8,0,58.0,177.0,1000.0
10_85,8,1,67.0,177.0,1000.0
10_85,8,2,50.0,177.0,1000.0
10_85,8,3,61.0,177.0,1000.0
10_85,8,4,62.0,177.0,1000.0
10_85,8,5,69.0,177.0,1000.0
10_85,8,6,93.0,177.0,1000.0
10_85,8,7,99.0,177.0,1000.0
10_85,8,9,96.0,177.0,1000.0
10_85,8,10,57.0,177.0,1000.0
10_85,9,0,50.0,119.0,1000.0
10_85,9,1,90.0,119.0,1000.0
10_85,9,2,98.0,119.0,1000.0
10_85,9,3,91.0,119.0,1000.0
10_85,9,4,96.0,119.0,1000.0
10_85,9,5,66.0,119.0,1000.0
10_85,9,6,68.0,119.0,1000.0
10_85,9,7,61.0,119.0,1000.0
10_85,9,8,90.0,119.0,1000.0
10_85,9,10,56.0,119.0,1000.0
10_85,10,0,64.0,157.0,1000.0
10_85,10,1,73.0,157.0,1000.0
10_85,10,2,77.0,157.0,1000.0
10_85,10,3,85.0,157.0,1000.0
10_85,10,4,54.0,157.0,1000.0
10_85,10,5,86.0,157.0,1000.0
10_85,10,6,53.0,157.0,1000.0
10_85,10,7,84.0,157.0,1000.0
10_85,10,8,54.0,157.0,1000.0
10_85,10,9,66.0,157.0,1000.0
10_86,0,1,97.0,0.0,1000.0
10_86,0,2,52.0,0.0,1000.0
10_86,0,3,83.0,0.0,1000.0
10_86,0,4,69.0,0.0,1000.0
10_86,0,5,52.0,0.0,1000.0
10_86,0,6,56.0,0.0,1000.0
10_86,0,7,69.0,0.0,1000.0
10_86,0,8,95.0,0.0,1000.0
10_86,0,9,80.0,0.0,1000.0
10_86,0,10,72.0,0.0,1000.0
10_86,1,0,93.0,104.0,1000.0
10_86,1,2,58.0,104.0,1000.0
10_86,1,3,87.0,104.0,1000.0
10_86,1,4,89.0,104.0,1000.0
10_86,1,5,54.0,104.0,1000.0
10_86,1,6,50.0,104.0,1000.0
10_86,1,7,54.0,104.0,1000.0
10_86,1,8,56.0,104.0,1000.0
10_86,1,9,57.0,104.0,1000.0
10_86,1,10,59.0,104.0,1000.0
10_86,2,0,82.0,145.0,1000.0
10_86,2,1,89.0,145.0,1000.0
10_86,2,3,89.0,145.0,1000.0
10_86,2,4,83.0,145.0,1000.0
10_86,2,5,94.0,145.0,1000.0
10_86,2,6,75.0,145.0,1000.0
10_86,2,7,63.0,145.0,1000.0
10_86,2,8,53.0,145.0,1000.0
10_86,2,9,59.0,145.0,1000.0
10_86,2,10,99.0,145.0,1000.0
10_86,3,0,66.0,95.0,1000.0
10_86,3,1,90.0,95.0,1000.0
10_86,3,2,69.0,95.0,1000.0
10_86,3,4,65.0,95.0,1000.0
10_86,3,5,88.0,95.0,1000.0
10_86,3,6,99.0,95.0,1000.0
10_86,3,7,95.0,95.0,1000.0
10_86,3,8,85.0,95.0,1000.0
10_86,3,9,55.0,95.0,1000.0
10_86,3,10,93.0,95.0,1000.0
10_86,4,0,86.0,175.0,1000.0
10_86,4,1,61.0,175.0,1000.0
10_86,4,2,71.0,175.0,1000.0
10_86,4,3,80.0,175.0,1000.0
10_86,4,5,96.0,175.0,1000.0
10_86,4,6,90.0,175.0,1000.0
10_86,4,7,71.0,175.0,1000.0
10_86,4,8,94.0,175.0,1000.0
10_86,4,9,72.0,175.0,1000.0
10_86,4,10,79.0,175.0,1000.0
10_86,5,0,59.0,116.0,1000.0
10_86,5,1,78.0,116.0,1000.0
10_86,5,2,69.0,116.0,1000.0
10_86,5,3,87.0,116.0,1000.0
10_86,5,4,86.0,116.0,1000.0
10_86,5,6,79.0,116.0,1000.0
10_86,5,7,60.0,116.0,1000.0
10_86,5,8,66.0,116.0,1000.0
10_86,5,9,83.0,116.0,1000.0
10_86,5,10,61.0,116.0,1000.0
10_86,6,0,75.0,72.0,1000.0
10_86,6,1,66.0,72.0,1000.0
10_86,6,2,80.0,72.0,1000.0
10_86,6,3,98.0,72.0,1000.0
10_86,6,4,95.0,72.0,1000.0
10_86,6,5,83.0,72.0,1000.0
10_86,6,7,92.0,72.0,1000.0
10_86,6,8,63.0,72.0,1000.0
10_86,6,9,89.0,72.0,1000.0
10_86,6,10,81.0,72.0,1000.0
10_86,7,0,50.0,186.0,1000.0
10_86,7,1,92.0,186.0,1000.0
10_86,7,2,87.0,186.0,1000.0
10_86,7,3,85.0,186.0,1000.0
10_86,7,4,77.0,186.0,1000.0
10_86,7,5,74.0,186.0,1000.0
10_86,7,6,67.0,186.0,1000.0
10_86,7,8,57.0,186.0,1000.0
10_86,7,9,56.0,186.0,1000.0
10_86,7,10,75.0,186.0,1000.0
10_86,8,0,78.0,112.0,1000.0
10_86,8,1,62.0,112.0,1000.0
10_86,8,2,78.0,112.0,1000.0
10_86,8,3,85.0,112.0,1000.0
10_86,8,4,90.0,112.0,1000.0
10_86,8,5,89.0,112.0,1000.0
10_86,8,6,60.0,112.0,1000.0
10_86,8,7,84.0,112.0,1000.0
10_86,8,9,54.0,112.0,1000.0
10_86,8,10,56.0,112.0,1000.0
10_86,9,0,62.0,159.0,1000.0
10_86,9,1,80.0,159.0,1000.0
10_86,9,2,80.0,159.0,1000.0
10_86,9,3,80.0,159.0,1000.0
10_86,9,4,79.0,159.0,1000.0
10_86,9,5,65.0,159.0,1000.0
10_86,9,6,57.0,159.0,1000.0
10_86,9,7,82.0,159.0,1000.0
10_86,9,8,74.0,159.0,1000.0
10_86,9,10,59.0,159.0,1000.0
10_86,10,0,89.0,109.0,1000.0
10_86,10,1,54.0,109.0,1000.0
10_86,10,2,79.0,109.0,1000.0
10_86,10,3,98.0,109.0,1000.0
10_86,10,4,72.0,109.0,1000.0
10_86,10,5,78.0,109.0,1000.0
10_86,10,6,62.0,109.0,1000.0
10_86,10,7,71.0,109.0,1000.0
10_86,10,8,53.0,109.0,1000.0
10_86,10,9,65.0,109.0,1000.0
10_87,0,1,87.0,0.0,1000.0
10_87,0,2,86.0,0.0,1000.0
10_87,0,3,86.0,0.0,1000.0
10_87,0,4,86.0,0.0,1000.0
10_87,0,5,83.0,0.0,1000.0
10_87,0,6,77.0,0.0,1000.0
10_87,0,7,71.0,0.0,1000.0
10_87,0,8,52.0,0.0,1000.0
10_87,0,9,61.0,0.0,1000.0
10_87,0,10,91.0,0.0,1000.0
10_87,1,0,96.0,106.0,1000.0
10_87,1,2,93.0,106.0,1000.0
10_87,1,3,61.0,106.0,1000.0
10_87,1,4,58.0,106.0,1000.0
10_87,1,5,96.0,106.0,1000.0
10_87,1,6,77.0,106.0,1000.0
10_87,1,7,72.0,106.0,1000.0
10_87,1,8,65.0,106.0,1000.0
10_87,1,9,84.0,106.0,1000.0
10_87,1,10,63.0,106.0,1000.0
10_87,2,0,52.0,100.0,1000.0
10_87,2,1,57.0,100.0,1000.0
10_87,2,3,54.0,100.0,1000.0
10_87,2,4,90.0,100.0,1000.0
10_87,2,5,77.0,100.0,1000.0
10_87,2,6,50.0,100.0,1000.0
10_87,2,7,88.0,100.0,1000.0
10_87,2,8,70.0,100.0,1000.0
10_87,2,9,64.0,100.0,1000.0
10_87,2,10,73.0,100.0,1000.0
10_87,3,0,82.0,81.0,1000.0
10_87,3,1,53.0,81.0,1000.0
10_87,3,2,74.0,81.0,1000.0
10_87,3,4,93.0,81.0,1000.0
10_87,3,5,81.0,81.0,1000.0
10_87,3,6,78.0,81.0,1000.0
10_87,3,7,81.0,81.0,1000.0
10_87,3,8,92.0,81.0,1000.0
10_87,3,9,65.0,81.0,1000.0
10_87,3,10,52.0,81.0,1000.0
10_87,4,0,50.0,179.0,1000.0
10_87,4,1,75.0,179.0,1000.0
10_87,4,2,99.0,179.0,1000.0
10_87,4,3,79.0,179.0,1000.0
10_87,4,5,92.0,179.0,1000.0
10_87,4,6,87.0,179.0,1000.0
10_87,4,7,88.0,179.0,1000.0
10_87,4,8,84.0,179.0,1000.0
10_87,4,9,62.0,179.0,1000.0
10_87,4,10,73.0,179.0,1000.0
10_87,5,0,93.0,117.0,1000.0
10_87,5,1,81.0,117.0,1000.0
10_87,5,2,72.0,117.0,1000.0
10_87,5,3,80.0,117.0,1000.0
10_87,5,4,80.0,117.0,1000.0
10_87,5,6,71.0,117.0,1000.0
10_87,5,7,80.0,117.0,1000.0
10_87,5,8,92.0,117.0,1000.0
10_87,5,9,89.0,117.0,1000.0
10_87,5,10,59.0,117.0,1000.0
10_87,6,0,58.0,120.0,1000.0
10_87,6,1,53.0,120.0,1000.0
10_87,6,2,65.0,120.0,1000.0
10_87,6,3,55.0,120.0,1000.0
10_87,6,4,80.0,120.0,1000.0
10_87,6,5,51.0,120.0,1000.0
10_87,6,7,91.0,120.0,1000.0
10_87,6,8,62.0,120.0,1000.0
10_87,6,9,80.0,120.0,1000.0
10_87,6,10,80.0,120.0,1000.0
10_87,7,0,56.0,85.0,1000.0
10_87,7,1,67.0,85.0,1000.0
10_87,7,2,93.0,85.0,1000.0
10_87,7,3,92.0,85.0,1000.0
10_87,7,4,71.0,85.0,1000.0
10_87,7,5,56.0,85.0,1000.0
10_87,7,6,60.0,85.0,1000.0
10_87,7,8,53.0,85.0,1000.0
10_87,7,9,86.0,85.0,1000.0
10_87,7,10,71.0,85.0,1000.0
10_87,8,0,78.0,66.0,1000.0
10_87,8,1,52.0,66.0,1000.0
10_87,8,2,73.0,66.0,1000.0
10_87,8,3,58.0,66.0,1000.0
10_87,8,4,75.0,66.0,1000.0
10_87,8,5,74.0,66.0,1000.0
10_87,8,6,92.0,66.0,1000.0
10_87,8,7,68.0,66.0,1000.0
10_87,8,9,52.0,66.0,1000.0
10_87,8,10,84.0,66.0,1000.0
10_87,9,0,97.0,132.0,1000.0
10_87,9,1,92.0,132.0,1000.0
10_87,9,2,61.0,132.0,1000.0
10_87,9,3,55.0,132.0,1000.0
10_87,9,4,77.0,132.0,1000.0
10_87,9,5,59.0,132.0,1000.0
10_87,9,6,74.0,132.0,1000.0
10_87,9,7,68.0,132.0,1000.0
10_87,9,8,64.0,132.0,1000.0
10_87,9,10,94.0,132.0,1000.0
10_87,10,0,56.0,186.0,1000.0
10_87,10,1,54.0,186.0,1000.0
10_87,10,2,86.0,186.0,1000.0
10_87,10,3,91.0,186.0,1000.0
10_87,10,4,66.0,186.0,1000.0
10_87,10,5,71.0,186.0,1000.0
10_87,10,6,55.0,186.0,1000.0
10_87,10,7,60.0,186.0,1000.0
10_87,10,8,64.0,186.0,1000.0
10_87,10,9,59.0,186.0,1000.0
10_88,0,1,52.0,0.0,1000.0
10_88,0,2,60.0,0.0,1000.0
10_88,0,3,98.0,0.0,1000.0
10_88,0,4,73.0,0.0,1000.0
10_88,0,5,91.0,0.0,1000.0
10_88,0,6,80.0,0.0,1000.0
10_88,0,7,69.0,0.0,1000.0
10_88,0,8,71.0,0.0,1000.0
10_88,0,9,76.0,0.0,1000.0
10_88,0,10,77.0,0.0,1000.0
10_88,1,0,92.0,157.0,1000.0
10_88,1,2,57.0,157.0,1000.0
10_88,1,3,52.0,157.0,1000.0
10_88,1,4,71.0,157.0,1000.0
10_88,1,5,84.0,157.0,1000.0
10_88,1,6,62.0,157.0,1000.0
10_88,1,7,66.0,157.0,1000.0
10_88,1,8,78.0,157.0,1000.0
10_88,1,9,64.0,157.0,1000.0
10_88,1,10,95.0,157.0,1000.0
10_88,2,0,94.0,175.0,1000.0
10_88,2,1,77.0,175.0,1000.0
10_88,2,3,61.0,175.0,1000.0
10_88,2,4,58.0,175.0,1000.0
10_88,2,5,57.0,175.0,1000.0
10_88,2,6,98.0,175.0,1000.0
10_88,2,7,91.0,175.0,1000.0
10_88,2,8,65.0,175.0,1000.0
10_88,2,9,93.0,175.0,1000.0
10_88,2,10,75.0,175.0,1000.0
10_88,3,0,91.0,181.0,1000.0
10_88,3,1,60.0,181.0,1000.0
10_88,3,2,85.0,181.0,1000.0
10_88,3,4,57.0,181.0,1000.0
10_88,3,5,71.0,181.0,1000.0
10_88,3,6,60.0,181.0,1000.0
10_88,3,7,99.0,181.0,1000.0
10_88,3,8,73.0,181.0,1000.0
10_88,3,9,88.0,181.0,1000.0
10_88,3,10,69.0,181.0,1000.0
10_88,4,0,96.0,177.0,1000.0
10_88,4,1,98.0,177.0,1000.0
10_88,4,2,96.0,177.0,1000.0
10_88,4,3,51.0,177.0,1000.0
10_88,4,5,50.0,177.0,1000.0
10_88,4,6,96.0,177.0,1000.0
10_88,4,7,90.0,177.0,1000.0
10_88,4,8,97.0,177.0,1000.0
10_88,4,9,57.0,177.0,1000.0
10_88,4,10,93.0,177.0,1000.0
10_88,5,0,60.0,101.0,1000.0
10_88,5,1,91.0,101.0,1000.0
10_88,5,2,71.0,101.0,1000.0
10_88,5,3,95.0,101.0,1000.0
10_88,5,4,89.0,101.0,1000.0
10_88,5,6,99.0,101.0,1000.0
10_88,5,7,85.0,101.0,1000.0
10_88,5,8,51.0,101.0,1000.0
10_88,5,9,92.0,101.0,1000.0
10_88,5,10,93.0,101.0,1000.0
10_88,6,0,84.0,178.0,1000.0
10_88,6,1,66.0,178.0,1000.0
10_88,6,2,50.0,178.0,1000.0
10_88,6,3,66.0,178.0,1000.0
10_88,6,4,54.0,178.0,1000.0
10_88,6,5,73.0,178.0,1000.0
10_88,6,7,57.0,178.0,1000.0
10_88,6,8,65.0,178.0,1000.0
10_88,6,9,68.0,178.0,1000.0
10_88,6,10,55.0,178.0,1000.0
10_88,7,0,98.0,152.0,1000.0
10_88,7,1,74.0,152.0,1000.0
10_88,7,2,62.0,152.0,1000.0
10_88,7,3,89.0,152.0,1000.0
10_88,7,4,62.0,152.0,1000.0
10_88,7,5,58.0,152.0,1000.0
10_88,7,6,67.0,152.0,1000.0
10_88,7,8,95.0,152.0,1000.0
10_88,7,9,70.0,152.0,1000.0
10_88,7,10,81.0,152.0,1000.0
10_88,8,0,79.0,154.0,1000.0
10_88,8,1,90.0,154.0,1000.0
10_88,8,2,64.0,154.0,1000.0
10_88,8,3,77.0,154.0,1000.0
10_88,8,4,71.0,154.0,1000.0
10_88,8,5,70.0,154.0,1000.0
10_88,8,6,72.0,154.0,1000.0
10_88,8,7,63.0,154.0,1000.0
10_88,8,9,62.0,154.0,1000.0
10_88,8,10,80.0,154.0,1000.0
10_88,9,0,72.0,173.0,1000.0
10_88,9,1,68.0,173.0,1000.0
10_88,9,2,63.0,173.0,1000.0
10_88,9,3,93.0,173.0,1000.0
10_88,9,4,61.0,173.0,1000.0
10_88,9,5,99.0,173.0,1000.0
10_88,9,6,78.0,173.0,1000.0
10_88,9,7,51.0,173.0,1000.0
10_88,9,8,54.0,173.0,1000.0
10_88,9,10,60.0,173.0,1000.0
10_88,10,0,52.0,169.0,1000.0
10_88,10,1,55.0,169.0,1000.0
10_88,10,2,60.0,169.0,1000.0
10_88,10,3,60.0,169.0,1000.0
10_88,10,4,94.0,169.0,1000.0
10_88,10,5,71.0,169.0,1000.0
10_88,10,6,50.0,169.0,1000.0
10_88,10,7,98.0,169.0,1000.0
10_88,10,8,56.0,169.0,1000.0
10_88,10,9,93.0,169.0,1000.0
10_89,0,1,71.0,0.0,1000.0
10_89,0,2,77.0,0.0,1000.0
10_89,0,3,97.0,0.0,1000.0
10_89,0,4,87.0,0.0,1000.0
10_89,0,5,85.0,0.0,1000.0
10_89,0,6,55.0,0.0,1000.0
10_89,0,7,76.0,0.0,1000.0
10_89,0,8,94.0,0.0,1000.0
10_89,0,9,77.0,0.0,1000.0
10_89,0,10,81.0,0.0,1000.0
10_89,1,0,75.0,51.0,1000.0
10_89,1,2,95.0,51.0,1000.0
10_89,1,3,85.0,51.0,1000.0
10_89,1,4,74.0,51.0,1000.0
10_89,1,5,50.0,51.0,1000.0
10_89,1,6,84.0,51.0,1000.0
10_89,1,7,86.0,51.0,1000.0
10_89,1,8,64.0,51.0,1000.0
10_89,1,9,95.0,51.0,1000.0
10_89,1,10,94.0,51.0,1000.0
10_89,2,0,55.0,67.0,1000.0
10_89,2,1,71.0,67.0,1000.0
10_89,2,3,79.0,67.0,1000.0
10_89,2,4,68.0,67.0,1000.0
10_89,2,5,71.0,67.0,1000.0
10_89,2,6,52.0,67.0,1000.0
10_89,2,7,86.0,67.0,1000.0
10_89,2,8,88.0,67.0,1000.0
10_89,2,9,57.0,67.0,1000.0
10_89,2,10,97.0,67.0,1000.0
10_89,3,0,54.0,116.0,1000.0
10_89,3,1,63.0,116.0,1000.0
10_89,3,2,56.0,116.0,1000.0
10_89,3,4,82.0,116.0,1000.0
10_89,3,5,82.0,116.0,1000.0
10_89,3,6,94.0,116.0,1000.0
10_89,3,7,52.0,116.0,1000.0
10_89,3,8,59.0,116.0,1000.0
10_89,3,9,89.0,116.0,1000.0
10_89,3,10,64.0,116.0,1000.0
10_89,4,0,81.0,138.0,1000.0
10_89,4,1,61.0,138.0,1000.0
10_89,4,2,65.0,138.0,1000.0
10_89,4,3,81.0,138.0,1000.0
10_89,4,5,68.0,138.0,1000.0
10_89,4,6,56.0,138.0,1000.0
10_89,4,7,67.0,138.0,1000.0
10_89,4,8,90.0,138.0,1000.0
10_89,4,9,66.0,138.0,1000.0
10_89,4,10,61.0,138.0,1000.0
10_89,5,0,53.0,78.0,1000.0
10_89,5,1,91.0,78.0,1000.0
10_89,5,2,50.0,78.0,1000.0
10_89,5,3,99.0,78.0,1000.0
10_89,5,4,73.0,78.0,1000.0
10_89,5,6,52.0,78.0,1000.0
10_89,5,7,94.0,78.0,1000.0
10_89,5,8,88.0,78.0,1000.0
10_89,5,9,71.0,78.0,1000.0
10_89,5,10,65.0,78.0,1000.0
10_89,6,0,90.0,93.0,1000.0
10_89,6,1,89.0,93.0,1000.0
10_89,6,2,79.0,93.0,1000.0
10_89,6,3,65.0,93.0,1000.0
10_89,6,4,78.0,93.0,1000.0
10_89,6,5,84.0,93.0,1000.0
10_89,6,7,75.0,93.0,1000.0
10_89,6,8,91.0,93.0,1000.0
10_89,6,9,96.0,93.0,1000.0
10_89,6,10,91.0,93.0,1000.0
10_89,7,0,66.0,69.0,1000.0
10_89,7,1,98.0,69.0,1000.0
10_89,7,2,86.0,69.0,1000.0
10_89,7,3,90.0,69.0,1000.0
10_89,7,4,76.0,69.0,1000.0
10_89,7,5,87.0,69.0,1000.0
10_89,7,6,94.0,69.0,1000.0
10_89,7,8,60.0,69.0,1000.0
10_89,7,9,98.0,69.0,1000.0
10_89,7,10,96.0,69.0,1000.0
10_89,8,0,87.0,75.0,1000.0
10_89,8,1,76.0,75.0,1000.0
10_89,8,2,75.0,75.0,1000.0
10_89,8,3,58.0,75.0,1000.0
10_89,8,4,68.0,75.0,1000.0
10_89,8,5,90.0,75.0,1000.0
10_89,8,6,65.0,75.0,1000.0
